'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
-42.198,-12.894,-8.596,-13.675,-83.223,-55.092,-6.642,65.25,-44.151,39.463,13.284,44.933,-123.077,34.774,16.02,127.375,-42.589,37.118,9.377,-1.954,-116.044,-4.689,16.02
-41.416,-10.549,-1.954,-35.165,-82.051,-45.714,-1.563,39.072,-39.853,42.589,23.443,16.41,-116.825,34.383,17.582,108.23,-37.118,39.853,2.735,5.079,-105.104,-17.973,17.582
-32.039,-11.722,-6.252,-37.509,-71.502,-33.211,-9.768,25.397,-41.807,35.165,33.602,20.708,-113.7,9.768,19.536,134.017,-44.151,44.933,7.033,30.476,-143.785,-27.741,19.536
-19.927,-7.033,-6.642,-42.198,-58.608,-24.225,-11.722,16.801,-44.542,33.211,41.026,4.298,-121.514,11.722,13.284,130.891,-44.151,45.324,7.424,41.026,-164.884,-30.867,13.284
-17.582,-3.907,-2.344,-42.589,-54.31,-16.801,-13.675,17.192,-42.589,28.913,43.37,0.391,-124.249,10.549,12.894,131.673,-43.761,46.496,3.126,41.026,-175.433,-31.648,12.894
1.954,-0.391,3.516,-36.728,-34.383,-16.41,-10.549,28.913,-38.291,27.741,41.416,28.913,-115.653,4.298,13.284,159.414,-41.416,52.747,-2.735,42.979,-195.36,-26.178,13.284
1.563,-6.642,11.331,-27.35,-27.35,-22.271,-5.079,33.602,-33.993,28.132,35.556,37.118,-101.587,1.954,2.344,165.665,-38.681,52.357,-10.549,37.9,-165.665,-27.35,2.344
-9.768,-2.735,13.284,-30.867,-33.993,-21.88,-9.768,35.556,-35.556,25.006,33.211,19.536,-114.09,-3.516,14.847,146.52,-39.463,44.542,-12.503,22.271,-144.176,-42.589,14.847
-9.377,-1.954,2.344,-32.43,-28.913,-24.615,-20.317,32.43,-35.165,23.443,30.476,17.582,-122.686,3.516,16.02,140.269,-39.853,38.291,-1.563,20.317,-148.864,-37.509,16.02
-11.331,-10.159,-8.987,-33.602,-30.085,-29.304,-22.662,16.801,-33.211,21.099,28.913,20.708,-112.137,-7.814,11.331,147.302,-39.072,36.728,9.768,31.648,-152.772,-37.9,11.331
-15.238,-10.549,-17.973,-42.589,-33.602,-26.96,-24.225,-1.954,-31.258,19.145,35.165,13.675,-109.402,-10.94,14.066,143.785,-38.291,35.165,18.755,38.681,-155.116,-41.416,14.066
-5.861,-4.298,-29.695,-49.231,-25.788,-19.145,-34.383,-10.159,-26.96,15.238,40.635,17.973,-111.355,0.391,17.192,141.832,-37.9,33.602,30.476,36.337,-164.884,-33.602,17.192
-3.126,-7.424,-33.993,-44.542,-22.662,-15.238,-39.853,-11.722,-31.258,10.549,40.635,32.039,-110.965,10.159,6.642,146.129,-40.244,35.165,34.774,32.039,-148.083,-23.053,6.642
-15.238,-8.205,-32.43,-36.337,-33.211,-19.927,-32.43,-6.252,-40.635,11.331,39.463,35.946,-121.123,5.079,16.801,145.739,-38.681,37.509,33.211,25.006,-130.891,-34.774,16.801
-24.615,-6.642,-30.476,-31.648,-44.151,-25.788,-26.569,1.954,-45.324,14.066,32.43,43.37,-127.375,7.424,24.225,141.05,-35.946,34.383,31.258,14.847,-112.527,-39.853,24.225
-36.728,-15.629,-25.397,-15.629,-60.562,-45.714,-19.145,30.867,-53.919,13.675,10.549,76.19,-135.189,21.099,17.192,144.176,-36.337,31.258,26.178,-5.861,-74.628,-34.383,17.192
-41.807,-10.159,-7.033,-28.913,-69.158,-50.403,6.642,23.443,-50.012,17.973,17.582,64.078,-130.891,33.993,15.629,131.673,-28.523,38.681,7.814,-8.596,-60.562,-31.258,15.629
-43.37,9.768,-6.642,-46.496,-64.86,-33.993,8.596,1.954,-38.681,13.284,27.741,53.919,-119.56,29.695,19.145,127.375,-26.178,46.886,7.424,-0.781,-77.363,-37.118,19.145
-13.284,7.424,-10.159,-48.059,-44.151,-20.317,3.907,-2.735,-30.867,5.079,32.821,76.972,-106.667,17.973,14.847,158.242,-34.383,48.059,10.94,13.675,-102.369,-39.072,14.847
-9.768,14.066,-12.894,-53.138,-29.695,-12.503,-3.126,-15.629,-28.132,3.126,39.463,87.521,-96.899,12.503,7.424,179.731,-34.774,49.231,13.675,25.006,-125.812,-32.039,7.424
-15.629,12.112,-21.49,-47.277,-36.337,-10.159,-8.205,-17.192,-39.072,-0.391,36.337,82.442,-108.23,-14.066,27.35,174.652,-36.728,39.853,22.271,20.317,-117.216,-60.952,27.35
-4.689,-3.126,-25.397,-38.681,-38.291,-12.112,-14.066,-6.642,-46.886,-1.563,30.867,89.866,-117.607,-5.47,23.053,173.871,-35.946,30.867,26.178,28.913,-121.123,-60.171,23.053
-17.192,2.735,-25.788,-33.993,-41.807,-18.755,-5.861,-7.033,-50.794,1.954,31.258,110.183,-110.183,-3.126,18.364,188.327,-28.132,34.383,26.569,20.317,-107.057,-55.092,18.364
-16.801,0,-23.443,-33.211,-44.542,-15.629,1.172,-14.847,-47.277,3.516,37.118,117.216,-95.726,-9.377,20.708,194.969,-21.49,39.853,24.225,30.476,-107.839,-57.436,20.708
-21.099,-0.391,-22.271,-27.741,-48.84,-12.894,-5.861,-4.298,-48.449,0.391,34.774,121.123,-98.462,3.126,16.02,186.374,-24.615,35.556,23.053,27.741,-96.508,-53.529,16.02
-25.788,9.768,-31.648,-24.225,-54.701,-12.894,-9.768,5.079,-49.621,1.172,27.35,135.189,-101.587,11.722,15.629,188.327,-26.96,36.728,32.43,9.377,-91.819,-46.886,15.629
-19.927,1.563,-28.523,-24.615,-58.217,-12.503,-2.344,0.781,-48.84,3.907,24.615,134.799,-88.694,-7.033,21.099,190.281,-28.132,41.026,29.304,26.569,-88.694,-67.595,21.099
-17.973,1.172,-28.913,-24.225,-57.436,-6.642,0,-5.47,-49.621,3.126,27.741,132.063,-80.098,-8.596,11.722,191.844,-27.741,41.807,29.695,26.569,-67.204,-73.846,11.722
-17.582,2.735,-31.648,-23.443,-59.389,-3.907,-4.689,-1.954,-55.873,0,21.099,151.6,-84.005,-5.861,2.344,205.91,-28.132,37.118,32.43,25.006,-64.469,-73.846,2.344
-29.304,-1.563,-26.96,-15.629,-64.86,-10.94,-4.689,6.252,-62.906,-4.689,14.066,166.056,-87.521,-4.689,-5.079,211.38,-28.132,35.946,27.741,22.662,-47.668,-74.237,-5.079
-33.602,-8.987,-24.615,-7.033,-72.283,-17.973,1.563,13.675,-69.158,-8.596,5.079,170.354,-91.429,8.987,-26.178,206.691,-30.476,32.039,25.397,23.443,-31.258,-66.032,-26.178
-34.383,-19.927,-28.913,10.159,-81.661,-34.383,1.172,39.853,-82.442,-9.768,-16.801,197.314,-103.932,1.563,-20.317,210.208,-33.993,23.053,29.695,14.066,-28.523,-73.065,-20.317
-41.807,-15.629,-20.317,5.47,-91.038,-37.9,6.252,49.621,-87.521,-7.033,-23.443,193.797,-112.137,7.424,-10.549,191.062,-31.648,21.88,21.099,0,-19.536,-73.455,-10.549
-18.364,-19.536,-6.252,-14.847,-84.005,-29.304,21.099,32.43,-84.005,-1.172,-6.642,157.07,-107.057,13.284,-5.47,164.103,-24.615,25.006,7.033,9.768,-30.476,-75.018,-5.47
-20.317,5.47,-12.894,-26.178,-63.687,-7.814,0.781,15.238,-77.363,-1.954,2.735,146.911,-98.852,0.391,-3.516,172.308,-24.225,23.053,13.675,12.503,-59.389,-79.316,-3.516
-20.708,9.768,-13.675,-36.728,-61.734,0.781,-3.907,2.735,-71.502,-1.954,10.94,144.957,-86.349,1.563,-11.722,180.513,-19.927,21.49,14.457,30.085,-72.283,-76.19,-11.722
-6.252,0.391,-6.252,-40.635,-49.621,7.424,-1.954,-9.377,-58.999,-1.563,14.066,146.52,-64.469,-0.391,-25.006,191.062,-19.145,24.615,7.033,51.184,-72.674,-70.33,-25.006
-1.563,4.298,-18.755,-33.211,-44.151,9.377,-8.987,-6.642,-55.482,-4.298,8.987,138.315,-65.641,-4.298,-22.271,181.294,-20.708,19.927,19.536,39.853,-62.906,-74.628,-22.271
-2.735,8.205,-18.755,-32.039,-48.059,5.47,-5.47,0.781,-53.919,-1.563,7.033,132.845,-74.237,-8.987,7.033,161.368,-12.112,17.582,19.536,21.49,-50.012,-85.568,7.033
-6.642,11.331,-2.735,-30.476,-43.761,11.722,5.47,-3.516,-47.277,3.516,9.768,139.096,-54.701,-13.284,6.642,167.228,-1.172,23.834,3.516,25.788,-30.867,-83.223,6.642
5.47,0.391,-5.861,-23.443,-46.496,11.331,14.847,-4.298,-46.105,5.079,7.814,143.004,-44.542,-28.913,6.642,176.996,6.642,21.88,6.642,50.012,-41.026,-94.164,6.642
4.298,10.549,-16.02,-20.317,-50.794,14.457,8.205,5.47,-48.449,6.252,0.391,142.613,-53.529,-7.814,-5.079,169.182,8.596,13.675,16.801,26.96,-25.006,-83.223,-5.079
13.675,0.391,-6.252,-23.053,-39.463,14.457,5.47,2.735,-44.151,10.549,0.781,136.752,-61.734,34.774,-28.132,160.195,9.768,15.238,7.033,42.198,-33.211,-51.184,-28.132
47.668,-12.112,-25.788,-17.582,-39.072,18.755,16.801,-5.861,-38.681,8.596,3.126,133.236,-53.919,5.079,-11.722,168.4,4.689,23.834,26.569,69.548,-69.939,-73.455,-11.722
40.635,1.563,-33.993,-14.457,-6.252,3.516,5.079,-10.549,-31.258,7.814,-1.954,138.315,-49.621,0.781,-10.94,172.698,-0.391,21.099,34.774,28.132,-28.132,-77.753,-10.94
16.02,-15.238,-12.503,-5.47,-6.642,-11.331,2.344,-1.954,-35.165,9.377,-9.768,155.116,-64.078,2.344,12.112,169.182,-1.172,13.675,13.284,69.548,-40.244,-84.786,12.112
-0.391,-14.457,-15.238,5.861,-19.536,-19.145,10.549,2.344,-35.165,7.814,-23.053,162.54,-45.324,-7.814,-6.252,171.526,2.344,10.159,16.02,68.376,0.781,-87.912,-6.252
-14.847,-34.383,-51.575,32.039,-54.701,-59.78,16.02,27.741,-56.654,7.814,-48.84,188.718,-75.8,17.582,-30.085,178.95,0.391,-3.516,52.357,56.264,17.192,-82.442,-30.085
-25.788,-26.96,-39.072,19.536,-64.86,-41.807,14.457,19.536,-60.171,19.536,-37.9,164.103,-83.614,43.761,-20.708,145.739,12.503,-8.205,39.853,3.907,72.674,-67.204,-20.708
3.126,-15.238,-61.343,1.954,-63.297,-22.662,19.145,-4.689,-52.747,19.927,-26.569,149.646,-74.237,37.509,-28.913,155.897,18.364,-1.172,62.125,-1.954,51.575,-67.595,-28.913
27.35,-55.482,-61.343,1.563,-69.939,-17.973,18.364,-17.973,-52.747,13.284,-21.88,135.971,-73.455,0.391,-15.238,163.321,8.596,-0.391,62.125,59.389,-11.331,-90.256,-15.238
23.053,-54.31,-26.96,-2.735,-46.105,0.781,8.205,-23.834,-39.463,8.205,-12.112,117.998,-45.324,-23.053,-8.596,151.99,8.596,1.954,27.741,83.223,-26.178,-79.707,-8.596
21.88,-25.006,-37.118,-12.112,-41.807,13.284,8.987,-32.821,-40.635,8.205,-10.159,136.752,-43.761,-27.741,-7.033,173.871,10.549,9.768,37.9,68.767,-21.49,-94.945,-7.033
42.198,-77.363,-21.49,-2.344,-24.615,-9.377,3.126,-27.741,-50.403,6.252,-11.722,164.493,-55.092,-19.145,-22.662,204.737,9.768,10.549,22.271,125.031,-54.701,-98.071,-22.662
34.383,-8.987,-72.674,-7.814,-21.49,0.391,-9.768,-23.443,-55.873,7.033,-7.424,155.897,-80.098,27.741,-31.648,183.248,13.284,9.768,73.455,-13.284,28.523,-89.866,-31.648
35.946,-5.47,-62.906,-16.801,-13.284,-0.781,-8.596,-24.615,-52.747,12.503,-12.112,153.944,-100.024,66.032,-35.556,170.745,14.847,12.112,63.687,-7.424,30.476,-81.27,-35.556
18.755,19.927,-103.541,-8.205,-20.317,-11.722,-10.94,-28.913,-50.403,-2.735,-19.927,171.917,-51.966,-21.49,-35.946,207.863,9.768,14.066,104.322,-25.788,12.894,-101.587,-35.946
-3.907,37.118,-101.587,-3.126,-26.96,-7.424,-5.47,-31.258,-37.118,-16.801,-29.304,171.526,-39.072,-34.383,-37.509,198.486,7.033,11.331,102.369,-24.225,16.02,-88.694,-37.509
30.867,-50.012,-21.099,-11.331,-26.178,-2.344,1.954,-24.615,-45.714,-22.271,-20.708,169.573,-55.482,3.126,-41.416,174.261,7.033,5.861,21.88,105.495,-14.457,-100.415,-41.416
51.966,-60.171,-32.821,-13.675,-44.542,5.47,5.861,-21.099,-78.926,-33.602,2.344,181.294,-56.654,13.675,-66.032,179.341,7.814,4.689,33.602,100.806,24.615,-141.441,-66.032
70.72,-100.415,-20.317,-12.503,-22.271,-19.145,-2.344,-17.582,-88.303,-37.509,4.298,183.248,-112.527,85.568,-91.038,179.731,2.735,-0.781,21.099,124.64,6.252,-124.249,-91.038
139.487,-257.094,77.363,1.172,-46.105,-13.284,19.536,2.735,-73.455,-33.211,-3.907,181.685,-81.27,91.819,-103.541,163.712,1.563,-2.735,-76.581,286.789,-35.946,-117.216,-103.541
58.608,7.424,-129.328,-14.066,-45.324,-28.523,-8.205,5.861,-87.131,-41.026,-33.993,198.095,-24.615,-41.026,-82.833,184.029,-9.377,-14.847,130.11,-113.309,95.726,-126.593,-82.833
-10.549,21.88,-90.647,-3.516,8.205,-70.33,-34.383,13.675,-34.383,-51.575,-95.726,192.234,-37.9,-82.442,-38.291,169.182,-20.708,-31.258,91.429,-125.031,49.621,-60.562,-38.291
-7.424,-7.814,-35.165,-16.02,-0.391,-62.515,-9.768,5.861,-32.821,-45.714,-92.601,170.354,-46.496,-59.389,-30.867,135.971,-12.503,-28.523,35.946,-84.005,56.264,-59.78,-30.867
-10.549,31.258,-50.403,-37.118,-13.284,-41.416,-2.344,-10.159,-47.668,-46.886,-71.502,161.758,-65.641,-44.542,-21.49,127.766,-4.689,-21.49,51.184,-105.104,69.548,-93.382,-21.49
8.205,-19.536,-8.596,-41.807,-13.284,-23.443,-1.954,-22.662,-59.78,-47.277,-50.403,163.712,-89.866,-5.079,-36.728,138.315,-5.861,-10.94,9.377,12.894,19.145,-110.574,-36.728
52.747,-92.601,41.416,-41.416,-47.277,4.298,18.755,-15.629,-79.707,-49.231,-18.755,155.116,-94.945,50.012,-82.051,133.626,-2.344,3.126,-40.635,111.355,-6.252,-103.541,-82.051
37.509,-26.96,-22.271,-39.072,-96.117,24.225,23.834,-3.907,-101.978,-58.608,-8.987,158.242,-66.813,-18.755,-61.734,135.58,-9.768,9.377,23.053,37.118,33.211,-164.493,-61.734
3.126,17.973,-38.291,-34.774,-44.542,4.298,-4.689,-5.861,-91.819,-53.138,-30.867,173.089,-33.211,-48.84,-83.223,161.758,-14.847,6.642,39.072,-1.172,24.225,-114.481,-83.223
22.271,-29.695,-3.516,-32.039,-41.807,3.907,0.391,-6.642,-79.316,-59.389,-28.913,176.215,-29.304,-10.159,-114.09,161.758,-10.549,8.987,4.298,40.244,10.94,-68.376,-114.09
12.503,-62.906,23.834,-27.35,-32.821,-16.02,-5.47,1.172,-75.018,-60.171,-43.761,162.54,-38.681,-53.529,-58.608,134.408,-12.112,-0.391,-23.053,37.118,30.476,-97.289,-58.608
2.344,-7.424,-13.284,-36.337,-14.066,-17.192,-15.238,-7.424,-67.595,-42.979,-49.231,152.772,-79.707,-21.49,-24.615,117.607,-7.424,-2.344,14.066,-24.615,33.993,-100.024,-24.615
21.88,-55.873,20.708,-30.085,-21.88,-16.41,0.781,-5.47,-69.939,-55.092,-40.244,166.056,-55.873,-30.476,-61.734,148.083,-4.689,1.172,-19.927,33.211,26.569,-102.369,-61.734
8.596,-35.556,0.391,-25.006,-45.324,-17.192,13.284,-2.344,-71.893,-54.701,-35.556,168.4,-50.012,-89.866,-7.033,150.427,-2.344,0.391,0.391,13.675,33.993,-160.977,-7.033
14.457,-16.02,-26.96,-26.96,-42.198,-9.768,5.861,-8.205,-76.19,-57.436,-22.662,172.308,-45.714,-80.098,-4.689,146.129,-2.735,-3.516,27.741,19.145,39.072,-179.731,-4.689
33.211,-83.223,10.94,-14.457,-51.184,-9.768,6.642,0.781,-81.27,-66.813,-23.443,184.029,-46.105,-41.807,-43.37,142.222,-8.205,-7.033,-10.159,107.839,1.954,-128.156,-43.37
37.509,-122.295,-0.391,0.781,-42.589,-42.979,-4.689,7.033,-85.177,-67.204,-28.523,181.294,-54.701,-71.502,12.112,113.309,-13.675,-14.066,1.172,79.707,65.641,-186.374,12.112
8.205,-34.774,-50.012,-14.847,-36.728,-29.695,-16.41,-6.642,-80.098,-51.575,-39.072,169.573,-81.661,-0.391,-7.424,87.131,-9.768,-19.145,50.794,-26.96,80.098,-109.402,-7.424
-14.847,-98.462,13.284,1.172,-70.72,-41.807,-1.954,16.801,-101.978,-52.747,-56.654,194.969,-91.038,30.476,-48.059,91.038,-10.549,-25.397,-12.503,82.051,70.33,-101.197,-48.059
-24.615,-62.515,-26.96,6.642,-73.065,-64.078,12.894,17.973,-109.402,-52.357,-53.138,184.029,-90.647,63.687,-103.15,97.68,-1.954,-26.178,27.741,-1.954,137.924,-89.866,-103.15
-22.271,-58.217,-6.642,-11.722,-84.396,-37.9,29.304,-6.252,-112.918,-39.463,-39.853,155.897,-74.628,66.813,-102.759,72.283,7.424,-15.629,7.424,62.515,86.349,-85.568,-102.759
7.814,-110.574,24.225,9.768,-77.363,-23.443,30.476,2.735,-91.819,-62.125,-44.151,176.215,-50.794,-1.563,-78.926,108.62,0,-12.894,-23.443,151.209,21.099,-105.495,-78.926
10.159,-53.138,-32.039,4.298,-25.397,-34.383,5.861,-16.801,-69.158,-77.363,-44.933,171.917,-69.548,29.304,-99.243,119.17,-5.47,-7.033,32.821,43.761,50.403,-79.316,-99.243
-8.987,-30.476,-17.582,0.391,-38.681,-4.689,0,-13.284,-92.21,-64.469,-32.43,160.195,-48.84,-20.708,-63.297,103.15,-3.516,-3.126,18.364,45.714,25.006,-91.038,-63.297
33.211,-67.595,-25.788,0.391,-63.687,6.642,4.689,-7.814,-121.123,-68.376,-19.927,168.01,-26.96,-13.284,-109.011,106.667,-2.344,-1.172,26.569,50.012,51.184,-102.759,-109.011
16.02,-72.674,-14.066,-10.159,-67.595,-9.768,14.066,-17.973,-144.957,-58.608,-12.112,172.308,-15.238,-15.238,-122.295,109.011,1.954,2.344,14.847,50.012,72.674,-110.574,-122.295
8.205,-94.554,-3.516,-0.781,-59.389,-27.741,15.238,-17.582,-128.156,-46.496,-34.383,158.242,41.416,-97.289,-93.382,96.117,7.033,-1.954,4.298,62.515,45.714,-87.912,-93.382
60.562,-123.077,-6.252,-20.708,-63.687,-10.549,15.629,-30.867,-95.336,-52.747,-61.734,133.626,19.927,-142.222,-16.801,60.562,4.689,-14.066,7.033,69.158,26.96,-151.6,-16.801
-45.324,17.192,-29.304,-20.708,22.271,-32.821,-33.211,-33.993,-30.867,-72.674,-101.197,110.574,-107.839,-66.422,32.43,45.324,-0.781,-29.695,30.085,-67.985,59.78,-116.435,32.43
-44.542,26.569,-24.615,-30.867,27.741,-35.556,-22.271,-43.37,-47.277,-67.985,-80.488,100.024,-71.893,-106.276,52.357,27.741,3.126,-28.913,25.397,-50.403,98.852,-185.983,52.357
-24.225,23.834,-16.801,-36.728,17.582,-20.708,-5.47,-46.105,-84.786,-48.449,-44.933,89.475,-55.482,9.377,-69.548,25.788,8.987,-27.35,17.582,-28.523,103.541,-98.462,-69.548
-28.132,-2.735,2.344,-25.397,7.814,-30.085,-6.252,-25.006,-103.541,-85.177,-26.178,118.388,-56.264,56.264,-163.712,65.25,0.391,-33.602,-1.563,16.41,127.375,-92.601,-163.712
-10.94,-30.085,-5.079,-25.397,-19.145,-50.012,11.331,-14.457,-149.255,-84.005,-5.47,125.031,57.436,53.138,-269.206,43.37,-1.563,-39.853,5.861,42.589,122.295,-0.391,-269.206
1.172,-88.303,13.675,-2.344,-48.84,-48.059,16.41,3.907,-122.295,-78.535,-40.635,117.216,-42.589,165.275,-268.816,20.317,-1.954,-47.668,-12.894,64.469,71.893,77.753,-268.816
-42.589,-94.554,20.317,30.085,-47.668,-61.734,-7.814,30.476,-93.382,-89.475,-96.899,135.189,-72.283,39.463,-144.567,31.648,-7.814,-62.125,-19.536,46.496,71.893,-3.907,-144.567
-46.105,-33.211,0.391,0.391,-27.741,-66.813,0,14.457,-103.15,-56.264,-79.316,117.607,-121.514,22.271,-3.907,-19.145,6.642,-52.357,0.391,-29.304,101.978,-89.866,-3.907
-28.913,-49.231,18.364,-8.205,-49.231,-40.635,19.927,0.781,-137.143,-25.397,-45.714,85.568,-84.786,1.172,-4.298,-35.946,16.801,-36.728,-17.582,8.596,136.361,-148.474,-4.298
-37.118,-22.271,-2.735,1.172,-37.9,-36.728,7.814,5.079,-114.481,-53.529,-34.774,86.74,-32.43,-88.694,9.377,-5.079,7.424,-28.132,3.516,11.331,33.211,-105.495,9.377
-19.536,9.377,-8.987,-30.867,-31.258,-25.788,23.053,-16.41,-127.766,-32.43,-12.112,79.707,-27.35,-11.331,-41.807,-12.503,9.768,-19.536,9.768,14.847,79.316,-120.733,-41.807
26.569,-44.151,-6.252,-38.681,-30.476,-32.821,25.397,-24.225,-138.315,-48.84,-3.126,89.475,24.225,-52.747,-91.038,16.41,4.689,-19.927,7.033,15.629,89.866,-116.825,-91.038
-30.476,-42.198,7.814,-7.033,-35.556,-46.105,8.596,0.781,-89.866,-39.072,-65.25,67.595,12.503,-77.753,-59.389,-2.344,-3.907,-30.476,-7.033,24.615,-8.987,-12.894,-59.389
-26.569,3.126,-3.126,-35.556,-1.954,-47.668,6.642,-18.755,-58.999,-59.389,-71.111,46.105,-110.183,20.708,-14.847,-41.026,-4.689,-31.648,3.907,-34.383,14.457,-33.211,-14.847
-28.523,1.563,-5.47,-23.834,-20.708,-35.556,14.066,-14.066,-62.515,-65.641,-71.502,58.999,1.954,-52.747,-85.568,-5.079,0.391,-28.132,6.252,-24.225,-3.907,20.708,-85.568
-48.059,-4.689,7.424,-14.847,-35.556,-33.211,18.755,-9.768,-57.827,-87.131,-57.436,56.654,-50.012,-16.41,-72.674,-6.642,-0.391,-19.145,-6.642,-1.172,-13.284,17.192,-72.674
-26.96,-5.079,6.252,-20.317,-37.118,-28.132,25.397,-6.642,-83.614,-79.316,-35.165,52.357,-46.105,52.747,-132.845,-19.145,0,-14.847,-5.47,-6.252,46.105,19.536,-132.845
-1.563,-32.821,19.536,-28.523,-53.138,-20.708,35.556,-5.47,-112.137,-77.363,-23.443,47.277,22.662,-90.647,-86.74,-10.94,2.344,-8.987,-18.755,12.894,102.759,-117.216,-86.74
17.192,-23.834,8.596,-37.9,-38.291,-17.192,42.198,-21.49,-134.799,-32.43,-0.781,25.397,82.833,-98.462,-89.866,-37.509,12.894,4.298,-7.814,4.689,45.324,-40.635,-89.866
-3.126,-21.88,33.993,-42.589,-16.02,-21.099,36.728,-31.648,-118.779,-73.065,20.708,27.741,-25.397,28.132,-109.011,-38.291,9.768,8.596,-33.211,33.993,52.357,-33.602,-109.011
-18.755,13.675,-1.172,-21.88,-14.847,-21.099,21.099,-12.503,-75.409,-60.171,-27.35,33.602,-103.541,-21.88,29.304,-34.774,9.377,1.563,1.954,-37.509,19.927,-81.661,29.304
-23.443,2.344,5.861,-28.913,-19.927,-30.476,30.085,-23.443,-103.932,-1.563,-15.238,27.35,-86.349,89.084,-58.217,-38.681,20.708,14.066,-5.079,-28.523,-7.814,35.556,-58.217
-27.35,-56.264,14.847,6.252,-64.469,-51.966,39.463,14.457,-130.501,-42.589,3.516,69.548,-120.733,182.857,-138.706,-23.053,14.066,22.662,-14.066,3.907,115.263,-19.145,-138.706
-25.006,-76.972,25.006,9.768,-91.038,-41.416,50.403,15.238,-82.051,23.834,-68.376,23.834,-130.11,116.435,-34.774,-53.529,17.582,19.927,-24.225,-8.987,41.416,6.252,-34.774
-0.391,-62.515,25.788,-23.443,-101.978,-3.907,63.297,-17.192,-134.408,40.244,-2.344,16.02,35.556,180.122,-223.492,-72.674,37.509,45.714,-25.006,33.993,60.171,125.031,-223.492
-24.615,-39.463,7.814,-16.02,-98.462,2.735,40.244,-17.582,-112.918,-98.852,37.9,26.96,55.873,134.799,-284.054,-54.31,10.94,42.589,-7.033,39.463,78.144,121.514,-284.054
-83.614,26.96,19.927,-15.629,-56.654,2.735,16.801,-14.847,-116.044,-66.813,27.35,0.391,34.383,-5.47,-110.965,-73.455,15.238,39.463,-19.145,-12.503,93.382,10.159,-110.965
-78.926,19.145,37.118,-26.96,-34.774,-0.391,8.987,-22.662,-84.396,-56.264,-4.298,-2.344,37.118,37.118,-166.056,-56.264,16.02,33.602,-36.337,11.722,12.503,125.421,-166.056
-55.482,42.589,-6.252,-25.397,-34.774,-3.126,13.284,-20.317,-127.375,-17.973,-2.344,-0.391,12.112,-58.608,-52.357,-50.403,19.145,31.648,7.033,-6.642,4.689,-10.94,-52.357
-28.132,0.391,-0.391,-15.238,-36.337,-11.331,13.284,-8.987,-88.303,-7.033,-37.509,-35.946,30.085,-60.562,-39.853,-100.024,19.927,14.847,1.172,-17.192,73.065,-38.291,-39.853
0.391,-59.389,53.138,-45.714,-52.747,2.344,19.145,-21.88,-70.33,-33.993,-44.933,-58.999,-91.038,44.542,-22.662,-140.659,16.02,7.424,-52.357,45.714,32.43,-32.039,-22.662
-10.549,-26.178,17.192,-36.728,-67.204,6.252,25.397,-22.271,-69.548,-77.753,-10.159,-45.714,-0.781,-37.9,-20.317,-146.129,11.331,16.41,-16.41,22.271,71.111,-73.065,-20.317
-19.145,-49.231,39.072,-33.602,-63.687,-6.642,24.225,-17.582,-69.548,-145.739,7.424,-26.178,57.045,-91.429,-77.363,-122.686,-1.172,19.927,-38.291,33.602,159.023,-117.607,-77.363
-66.032,-69.158,141.441,-62.906,-40.244,-17.582,15.629,-14.457,-46.886,-85.568,-45.324,-42.198,-56.654,-3.516,-28.132,-132.454,2.735,15.238,-140.659,89.866,60.952,-45.324,-28.132
-58.217,0.391,59.78,-54.701,-49.231,-4.689,23.053,-22.662,-82.833,-44.933,-18.755,-56.654,-39.853,88.694,-122.295,-130.891,9.377,23.834,-58.999,42.198,-43.761,126.203,-122.295
-50.012,26.96,-3.516,-26.96,-60.171,-7.424,22.662,-7.814,-155.507,-20.708,16.02,-37.118,110.965,-73.065,-105.104,-130.501,13.284,29.695,4.298,30.476,14.847,23.834,-105.104
-71.502,8.987,29.304,-26.178,-64.078,-9.768,23.834,-8.205,-117.998,-14.847,-25.006,-48.059,91.429,-48.449,-133.236,-116.825,14.066,20.317,-28.523,42.979,14.457,59.389,-133.236
-58.217,18.755,3.126,-22.271,-82.051,-2.735,37.9,-11.331,-59.389,-42.198,-21.099,-64.078,11.331,8.205,-62.125,-146.911,16.02,22.662,-2.344,-9.768,-8.987,82.051,-62.125
-81.661,-8.596,4.298,23.834,-114.481,-18.364,32.821,37.509,-52.747,-39.072,-80.879,-37.509,-54.31,-104.322,85.958,-139.487,12.112,14.847,-3.516,-39.072,103.15,-128.938,85.958
-76.581,-37.9,72.674,-18.364,-86.349,-21.88,46.886,0.391,8.596,-42.198,-97.68,-87.521,-153.553,23.443,87.131,-177.387,19.145,11.722,-71.893,-8.596,82.051,-73.846,87.131
-67.985,-15.238,70.33,-46.105,-82.833,0,45.714,-23.053,14.066,-22.662,-94.554,-103.541,-203.956,83.614,85.568,-174.652,25.788,16.801,-69.548,1.563,-8.596,-17.582,85.568
-66.422,-9.768,38.291,-13.284,-68.767,-15.238,35.556,-3.126,-67.985,-45.324,-33.993,-54.701,-106.276,55.482,-8.987,-144.567,16.801,16.801,-37.509,45.714,24.225,-26.178,-8.987
