'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
-0.781,14.066,8.987,-9.768,-1.172,-24.615,31.648,6.252,-6.642,-19.536,11.722,-0.781,-1.954,28.913,2.735,-46.105,-3.516,20.708,-8.205,-20.708,21.88,8.987,2.735
-10.549,14.847,-2.344,-15.238,-19.536,-14.457,19.145,1.172,0.391,-27.35,15.238,19.927,12.894,4.298,6.252,-16.801,-13.675,19.536,3.126,0.391,-19.145,0,6.252
12.503,8.205,0,-19.927,-5.079,1.563,10.549,-6.642,2.344,-31.258,19.536,25.788,23.834,-15.238,3.907,4.298,-14.457,18.364,0.781,16.41,-26.96,-11.722,3.907
40.635,13.675,-14.457,-23.053,9.377,7.424,5.079,-6.642,12.894,-35.946,15.238,9.768,22.662,-14.457,0.781,-6.252,-15.629,10.549,15.238,20.708,-48.059,-16.41,0.781
44.151,8.987,-23.053,-17.582,5.079,-1.563,4.298,4.689,15.629,-36.337,3.907,12.894,13.284,-3.126,-3.126,-10.549,-16.02,1.954,23.834,17.582,-55.092,-12.503,-3.126
52.747,-6.252,-11.331,-14.847,16.02,-14.066,8.987,7.814,15.238,-37.118,-2.735,24.225,25.788,-12.894,-13.675,0.781,-15.629,-1.954,12.112,35.946,-43.761,-21.099,-13.675
50.794,-2.735,-9.377,-16.02,24.225,-21.49,13.675,4.689,10.549,-41.416,-1.954,24.615,30.085,-22.662,-17.973,1.954,-17.582,-0.391,10.159,40.244,-36.337,-28.913,-17.973
13.675,-0.391,-9.768,-9.377,-7.033,-25.397,12.503,14.066,0.391,-48.84,-3.126,30.085,10.549,-16.02,-15.238,-1.563,-26.178,-2.344,10.549,20.317,-22.662,-23.834,-15.238
3.907,-2.344,1.172,2.344,-8.205,-16.801,7.033,23.443,10.94,-60.562,-5.079,46.105,14.457,-19.927,-11.722,8.205,-30.085,-2.735,-0.391,9.377,-1.954,-21.88,-11.722
25.788,1.954,3.126,5.861,23.443,-13.675,8.596,19.536,28.132,-65.641,0.781,41.416,26.96,-22.271,-12.112,13.675,-29.304,0.391,-2.344,10.549,-3.126,-22.662,-12.112
51.575,8.596,6.642,6.252,54.701,-10.159,11.331,17.973,47.668,-62.125,11.722,37.509,42.979,-19.536,-1.172,14.066,-27.741,1.172,-5.861,12.112,-17.973,-16.41,-1.172
45.324,6.252,3.516,8.987,43.37,-12.894,7.814,26.569,35.556,-58.608,10.159,51.966,40.635,-28.523,1.954,25.397,-30.476,0,-2.735,14.066,-29.304,-17.973,1.954
39.463,-1.172,3.907,16.801,35.556,-22.271,5.861,39.853,7.424,-55.873,7.033,54.701,23.834,-34.774,3.126,22.662,-32.821,0,-3.126,19.536,-27.35,-24.615,3.126
14.457,-5.079,0.781,26.178,4.298,-33.211,10.159,54.701,-2.735,-47.668,3.907,53.529,13.284,-17.973,3.907,6.252,-34.774,-0.781,0,8.205,-11.722,-16.801,3.907
-3.907,-20.708,-6.252,50.794,-25.397,-51.966,11.722,84.396,-8.596,-49.621,-17.582,80.879,0.781,-0.391,-10.159,14.457,-36.728,-9.377,7.033,-10.94,14.457,0,-10.159
15.238,-26.178,-4.298,48.449,-1.954,-53.529,7.033,80.879,-1.954,-49.621,-24.225,72.283,-2.735,12.894,-19.145,4.689,-30.867,-14.066,5.079,-16.801,32.43,4.298,-19.145
33.211,-17.973,7.033,30.867,23.834,-48.84,17.973,59.78,3.907,-44.542,-7.033,30.867,-5.079,20.708,-7.033,-24.615,-23.834,-10.159,-6.252,-14.847,28.523,7.424,-7.033
19.145,-13.284,-5.47,22.271,14.066,-38.681,5.079,41.416,4.298,-48.84,3.126,19.536,-5.861,-3.516,1.172,-13.284,-26.96,-8.987,6.252,-0.781,-8.596,-3.126,1.172
10.159,-12.503,-7.033,11.722,13.675,-35.165,-0.391,24.225,2.735,-44.933,9.377,26.178,4.689,-27.741,11.331,5.47,-27.35,-8.205,7.814,14.066,-25.397,-15.238,11.331
-3.126,-12.112,-5.861,9.768,7.033,-33.993,-0.781,15.629,9.768,-40.635,15.629,32.821,18.364,-43.761,21.49,21.099,-25.397,-5.47,6.642,25.006,-35.556,-21.88,21.49
-10.159,-10.94,-14.847,18.755,-1.172,-33.993,-5.079,21.88,25.006,-41.807,8.596,22.662,17.192,-29.695,18.755,8.987,-27.741,-9.768,15.629,15.238,-27.741,-14.847,18.755
9.377,-16.41,-7.814,22.271,24.615,-35.946,-6.252,25.006,27.741,-41.026,1.563,19.536,7.033,-8.987,9.768,0.391,-25.006,-12.112,8.596,9.377,-11.722,-2.735,9.768
34.774,-14.457,-1.172,21.49,55.092,-33.602,0.781,17.582,31.648,-38.291,4.689,23.443,14.457,-16.02,7.814,14.847,-19.927,-5.079,1.954,16.801,-10.94,-6.252,7.814
46.105,-20.708,-4.689,29.304,66.032,-35.165,3.516,15.238,35.165,-40.244,9.377,26.569,22.271,-22.662,7.424,25.006,-20.708,-0.781,5.47,25.397,-12.503,-8.596,7.424
20.708,-25.006,-8.205,31.648,36.337,-39.463,2.344,19.145,38.291,-42.198,7.424,32.43,19.145,-17.582,9.377,25.006,-25.006,-2.735,8.987,17.582,-11.331,-4.298,9.377
12.894,-17.973,-7.424,26.569,26.569,-37.118,9.377,14.457,33.993,-39.072,13.284,26.569,16.801,-21.49,16.801,21.88,-23.053,1.954,8.205,7.033,-5.079,-9.377,16.801
1.563,-22.662,-13.675,25.006,3.126,-28.523,10.549,3.907,28.132,-36.728,23.053,13.675,19.536,-36.337,27.35,17.582,-24.225,7.424,14.457,19.927,-15.238,-19.927,27.35
-3.516,-29.695,-11.722,23.443,-8.987,-20.317,1.954,5.47,16.801,-32.039,22.271,16.02,12.503,-35.556,20.708,25.397,-29.304,7.424,12.503,30.085,-26.178,-20.317,20.708
24.615,-25.788,-8.205,23.834,28.523,-26.178,1.172,10.159,-6.642,-26.569,18.755,25.006,-6.642,-34.383,21.49,29.695,-25.788,6.252,8.987,18.755,-17.192,-14.457,21.49
28.132,-25.788,-10.549,24.225,38.681,-34.774,3.126,7.814,-17.973,-21.88,14.457,25.397,-14.847,-30.867,23.053,23.443,-21.49,9.377,11.331,13.675,-12.503,-11.722,23.053
9.768,-31.258,-8.596,40.244,20.708,-50.012,7.424,30.867,1.563,-19.927,-2.735,47.277,-5.079,-5.861,12.112,25.006,-20.317,7.424,9.377,-3.516,8.596,3.516,12.112
-3.516,-16.02,2.735,27.35,11.331,-48.449,23.834,22.662,16.02,-20.317,-1.954,34.383,-3.907,10.94,13.675,6.252,-13.284,7.424,-1.954,-40.244,46.886,10.549,13.675
-7.033,-0.391,5.861,5.079,5.47,-25.788,31.258,-8.596,25.006,-23.443,10.549,16.41,4.689,-1.172,20.317,4.689,-8.987,17.192,-5.079,-33.211,33.211,1.954,20.317
-28.913,-1.172,0.391,5.861,-21.88,-8.596,24.615,-17.973,35.946,-32.43,20.317,5.47,12.503,-19.145,24.225,11.331,-18.755,22.271,0.391,-12.503,-0.391,-7.814,24.225
-17.582,3.907,-1.172,1.563,-13.675,3.516,24.615,-28.523,25.006,-34.383,28.132,-11.722,0.391,-23.053,25.397,4.298,-17.192,26.96,1.954,-8.205,-7.424,-12.503,25.397
-1.172,5.861,-8.596,4.298,0,12.894,24.225,-37.118,14.066,-30.085,31.648,5.47,2.735,-37.9,30.867,25.006,-8.205,33.993,9.377,7.424,-22.271,-17.582,30.867
2.735,-0.391,-9.377,11.722,-3.516,16.801,25.397,-34.774,11.722,-23.834,29.304,21.88,14.847,-38.681,22.662,40.635,-1.563,38.681,10.159,17.973,-21.49,-14.457,22.662
4.298,5.079,-6.642,12.894,-6.642,19.927,28.913,-25.788,4.298,-17.973,25.397,10.159,-0.781,-12.503,14.457,21.099,5.47,39.853,7.424,-3.907,-1.563,0.391,14.457
2.735,11.331,-5.079,4.689,-15.238,30.476,29.304,-30.476,1.563,-13.675,23.443,1.563,-8.205,-3.907,11.722,13.284,13.675,41.026,5.861,-12.894,-2.735,8.596,11.722
-1.954,20.708,-7.424,4.689,-18.755,39.853,27.35,-32.039,12.503,-8.205,22.271,9.377,12.112,-8.596,4.689,27.35,17.973,44.542,8.205,-12.112,-5.079,7.424,4.689
-4.298,19.927,3.126,4.298,-14.847,31.258,29.695,-21.099,19.145,-4.689,19.536,14.066,15.629,-4.298,4.298,32.43,18.755,43.761,-2.344,-13.284,-7.814,12.503,4.298
7.033,28.523,8.205,-1.172,-1.954,32.039,30.085,-17.582,26.178,1.563,16.801,11.722,19.145,5.861,11.722,19.145,24.225,38.681,-7.424,-18.755,-2.735,11.331,11.722
26.96,39.853,5.079,-9.377,15.238,40.244,28.132,-21.88,23.053,8.205,19.927,8.987,23.443,7.424,18.364,10.94,26.178,36.337,-4.298,-14.066,-7.814,7.814,18.364
29.695,41.416,2.344,-7.033,16.02,35.946,25.006,-10.549,11.331,9.768,17.192,9.768,17.192,9.768,12.503,9.377,24.615,30.085,-1.563,-8.205,-16.801,8.205,12.503
21.88,31.648,1.172,-1.563,1.954,28.132,19.145,2.735,-1.563,9.377,10.159,13.284,9.377,15.238,4.689,2.735,23.053,18.364,-0.391,-10.549,-6.642,12.112,4.689
6.642,27.35,-1.563,0,-14.066,21.49,15.238,9.377,-6.642,12.112,2.735,19.145,11.722,21.099,-5.861,1.172,27.35,8.596,2.344,-19.536,9.768,14.847,-5.861
0,19.145,-1.563,20.708,-19.927,-1.954,16.02,43.761,-11.331,14.847,-15.629,35.946,5.47,42.979,-10.94,-12.503,30.476,3.126,2.344,-37.509,37.509,27.741,-10.94
-8.205,16.02,8.596,12.112,-30.476,-10.159,27.741,42.979,11.331,19.145,-9.377,16.801,23.834,61.734,-9.377,-37.509,37.509,1.954,-7.814,-50.403,59.389,32.43,-9.377
30.867,29.695,7.033,-4.298,7.033,5.47,31.258,18.364,32.039,24.615,7.033,0.391,47.668,59.389,1.563,-43.761,42.979,5.079,-6.252,-42.589,53.919,23.053,1.563
57.436,26.569,-1.172,-6.642,30.476,17.582,19.536,7.033,26.96,19.927,15.238,17.973,53.919,39.463,-0.391,-10.94,28.132,3.907,1.954,-18.755,19.536,18.364,-0.391
33.211,25.006,0.391,-9.768,12.894,18.755,9.768,5.47,24.225,16.41,19.145,-3.516,46.496,38.291,-7.814,-19.145,17.192,-2.735,0.391,-9.768,5.079,17.582,-7.814
32.43,19.145,3.907,-11.331,17.582,18.364,1.563,5.079,8.987,15.238,16.801,-12.894,26.96,37.509,-8.205,-25.788,10.159,-9.377,-3.126,1.563,-0.391,16.02,-8.205
16.801,13.675,3.516,-11.331,6.642,8.205,0,6.642,-1.172,9.768,8.205,11.722,23.443,25.006,-16.02,-2.344,5.861,-13.284,-2.735,12.112,-5.861,13.284,-16.02
0.391,15.238,7.814,-12.894,-5.861,3.516,4.689,8.596,11.722,5.47,6.252,14.066,32.821,26.96,-18.755,-1.563,9.377,-14.457,-7.033,13.284,-0.391,12.894,-18.755
8.596,19.927,12.894,-16.801,3.907,5.079,8.205,6.642,20.708,1.954,6.642,-1.563,25.397,33.211,-8.205,-21.49,13.675,-17.582,-12.112,3.516,6.252,10.94,-8.205
7.033,21.88,9.377,-18.755,-1.563,8.205,6.642,5.079,22.662,1.954,3.516,-0.781,26.178,31.258,-7.424,-22.271,16.02,-20.708,-8.596,1.172,5.861,9.377,-7.424
8.205,14.066,8.987,-8.987,-6.642,5.861,11.331,11.722,14.847,5.861,0.391,4.689,28.523,24.225,-14.847,-10.549,16.41,-19.536,-8.205,12.112,4.298,5.079,-14.847
2.735,1.172,6.642,-8.205,-19.145,2.735,10.549,8.596,3.126,10.159,-0.781,-1.172,25.006,19.145,-18.364,-14.066,17.192,-21.099,-5.861,23.443,6.252,0,-18.364
11.722,2.344,1.954,-20.708,-16.02,6.252,4.689,-0.781,-1.954,10.94,-2.735,0.781,23.053,11.722,-13.675,-12.894,14.847,-21.88,-1.172,23.053,-2.735,-5.079,-13.675
22.662,-1.954,-2.735,-18.364,1.172,-2.735,-1.172,3.126,-14.847,2.735,-10.159,10.549,12.112,-0.781,-16.41,-5.47,7.424,-23.443,3.516,28.523,-9.377,-13.284,-16.41
0.391,-10.549,-8.987,-12.503,-12.894,-14.847,-8.987,5.079,-14.847,-2.344,-17.582,7.424,3.516,-1.954,-11.722,-16.801,1.563,-32.821,9.768,20.708,-3.907,-11.722,-11.722
-4.689,-12.503,-7.033,-11.722,-8.205,-27.741,-9.377,9.768,-7.424,-6.252,-25.397,7.814,2.735,-0.391,-5.079,-28.132,-1.954,-42.589,7.814,7.814,10.159,-10.94,-5.079
-16.41,-23.053,0.781,10.94,-18.755,-45.324,-6.642,44.151,-8.987,-11.722,-51.184,31.258,-3.907,12.112,-22.271,-26.178,-8.205,-52.357,0,-7.424,42.198,3.907,-22.271
-25.397,-19.536,20.708,8.596,-30.867,-46.886,13.284,48.84,0.391,-7.033,-46.105,5.47,-1.172,28.132,-23.834,-50.012,-3.126,-50.794,-19.927,-20.708,74.628,7.814,-23.834
-17.192,-15.238,16.02,-2.344,-26.569,-30.867,12.503,25.006,5.079,-8.205,-38.291,-20.317,-0.391,22.662,-22.271,-60.171,-2.735,-45.324,-15.238,-1.563,56.264,1.954,-22.271
-16.41,-21.099,8.205,1.172,-21.88,-23.053,0.391,16.801,5.47,-18.364,-33.602,-2.735,5.079,-6.252,-25.788,-21.88,-15.238,-46.105,-7.424,21.49,27.741,-8.205,-25.788
-17.192,-22.271,-5.861,0,-10.549,-25.397,-8.987,0.391,0.781,-22.662,-25.397,1.563,3.907,-23.834,-23.053,-1.954,-22.271,-45.324,6.642,31.258,6.642,-11.331,-23.053
-17.192,-22.662,-34.774,-3.907,0.391,-38.291,-24.225,-16.801,-7.033,-32.039,-23.053,-15.629,-14.847,-25.788,-18.364,-17.973,-31.648,-51.575,35.556,32.821,-14.066,-15.629,-18.364
-14.847,-25.397,-44.542,-5.079,10.159,-53.529,-30.085,-16.801,-3.126,-41.416,-25.788,-14.457,-16.801,-23.443,-18.364,-25.788,-41.807,-55.092,45.324,23.834,-16.801,-14.066,-18.364
5.079,-18.755,-21.099,-13.284,32.821,-56.654,-18.755,-5.861,4.298,-36.728,-19.145,1.954,-0.391,-24.615,-14.847,-9.377,-41.416,-44.542,21.88,14.457,-15.629,-14.066,-14.847
32.821,-16.801,-13.675,-14.066,50.012,-45.324,-10.94,-6.252,-1.954,-32.039,-8.205,1.563,5.861,-32.821,-10.159,-3.126,-39.072,-33.993,14.457,21.49,-19.145,-26.569,-10.159
5.861,-17.582,-14.066,-6.642,9.768,-28.523,-13.675,-0.391,-15.238,-28.523,-6.252,3.126,-10.94,-28.132,0,-7.814,-39.853,-30.476,14.847,13.675,-25.006,-21.49,0
8.596,-8.596,-19.145,-4.298,2.344,-18.755,-9.768,2.344,-17.973,-20.708,-8.987,7.033,-11.722,-22.271,-1.172,-6.252,-37.509,-23.443,19.927,-1.954,-19.145,-15.629,-1.172
8.987,-19.145,-3.516,-6.252,-7.424,-1.172,-6.642,-4.298,-17.973,-17.582,-8.205,-3.126,-7.814,-27.741,-4.298,-7.424,-31.258,-14.847,4.298,13.284,-15.629,-22.271,-4.298
-1.954,-17.192,-19.927,-8.987,-20.708,7.814,-12.112,-22.662,-0.391,-18.364,-9.768,-16.02,3.126,-25.397,-12.112,-10.94,-28.132,-12.503,20.708,23.834,-31.648,-15.238,-12.112
23.834,-7.814,-10.549,-21.099,18.364,-2.344,-12.503,-18.364,14.457,-19.927,-17.582,-0.781,15.629,-30.476,-13.284,4.689,-29.695,-14.066,11.331,9.377,-31.648,-12.112,-13.284
37.509,-10.159,-3.907,-13.675,36.728,-13.675,-12.503,-1.563,7.424,-21.49,-25.397,5.47,9.768,-36.728,-12.894,6.642,-28.523,-14.457,4.689,4.689,-20.317,-17.192,-12.894
25.397,-5.47,-27.35,-12.112,27.741,-30.085,-14.457,-1.954,3.516,-17.973,-30.085,-0.391,4.689,-28.132,-13.675,-6.642,-27.741,-17.192,28.132,-12.112,-13.675,-14.457,-13.675
38.291,-7.424,-28.523,0.781,41.807,-56.264,-10.159,27.35,-6.642,-17.582,-45.714,30.085,-8.596,-14.847,-17.192,0.781,-30.476,-21.099,29.304,-43.761,15.629,-6.252,-17.192
21.099,-15.629,-13.284,-1.172,16.02,-49.621,-4.689,28.132,-16.02,-15.238,-37.509,21.49,-12.894,-5.47,-18.364,-10.549,-23.443,-14.066,14.066,-45.714,34.774,-5.861,-18.364
17.582,-9.377,-16.02,-21.49,7.033,-30.867,-1.172,-5.079,0.391,-7.424,-16.02,-17.973,1.172,3.907,-9.768,-37.118,-11.331,-5.079,16.801,-24.615,10.94,-9.377,-9.768
35.556,-4.689,-1.172,-21.099,23.443,-8.596,-9.768,1.954,18.755,-13.675,-1.172,-17.973,14.066,-6.252,-2.344,-19.536,-13.675,-0.781,1.954,-7.033,-29.304,-10.94,-2.344
50.012,-1.172,-3.516,-21.49,45.324,-3.126,-12.894,-5.861,23.834,-16.801,7.814,-6.252,26.178,-20.317,0.391,2.735,-10.94,1.954,4.298,4.689,-40.635,-12.894,0.391
55.482,2.735,-12.112,-18.364,58.608,-2.735,-13.284,-14.457,28.132,-14.066,11.722,0.781,36.337,-34.774,6.642,17.973,-9.377,1.563,12.894,13.284,-49.231,-19.536,6.642
51.966,3.126,-8.205,-15.238,55.873,0.781,-21.099,-4.298,26.178,-13.675,8.205,-6.252,21.099,-20.317,6.642,7.424,-10.549,-0.391,8.987,-2.344,-44.542,-7.033,6.642
68.767,0.781,-16.02,-11.331,80.098,-7.814,-21.099,-7.814,18.364,-8.987,4.298,-11.331,8.596,-1.172,-1.172,-3.126,-8.596,-0.391,16.801,-13.284,-25.788,4.689,-1.172
80.879,-1.563,-13.284,-7.814,89.475,-4.298,-14.847,-12.112,16.801,0.391,10.94,-6.252,19.145,-4.689,3.907,3.907,-2.735,5.47,14.066,-2.344,-25.006,0.781,3.907
69.158,-5.861,-6.642,-10.159,69.548,0.391,-11.331,-11.722,20.317,2.344,15.629,-0.781,25.006,-5.47,5.079,13.675,-2.735,10.159,7.424,5.861,-33.602,1.172,5.079
65.641,0,-3.907,-3.126,64.469,-3.907,-8.205,6.252,24.225,-1.563,11.331,7.424,23.834,-2.344,2.735,17.582,-4.689,12.894,4.689,-5.47,-26.96,5.079,2.735
73.846,16.801,-0.391,-6.642,75.409,0.391,-0.391,7.033,32.43,-0.781,13.284,0.781,28.132,-1.563,6.642,13.284,-1.563,19.145,1.172,-23.443,-17.192,7.033,6.642
44.151,21.49,5.861,-8.205,42.589,14.847,3.516,0.781,44.151,-0.781,18.364,-14.066,38.291,-10.94,6.252,13.284,0,25.006,-5.079,-15.238,-23.834,1.954,6.252
36.728,14.066,7.033,-1.172,32.821,21.099,0,2.344,41.416,0.781,14.066,-12.894,34.774,-15.629,4.689,21.099,-0.781,24.615,-6.252,-8.987,-26.96,3.516,4.689
38.291,14.847,1.172,10.549,30.085,24.225,1.172,8.596,26.178,10.94,8.205,0.781,29.304,-14.066,10.159,22.662,6.252,20.708,-0.391,-16.41,-11.722,4.689,10.159
-10.159,3.126,2.344,14.847,-28.913,23.834,4.689,10.549,4.689,24.225,1.563,3.907,16.41,-5.47,11.722,13.284,14.847,16.41,-1.563,-14.066,5.47,3.907,11.722
-28.132,-9.377,3.907,38.681,-49.621,1.563,6.642,45.324,-24.225,35.556,-18.364,30.476,-7.424,12.503,7.814,10.549,20.317,9.768,-3.126,-30.085,34.383,16.801,7.814
-8.596,1.563,8.987,27.741,-17.582,-14.457,17.192,44.542,-11.331,42.198,-19.536,23.443,0.781,33.993,4.298,-5.079,28.913,3.516,-8.205,-49.621,60.171,22.271,4.298
22.662,4.689,22.662,12.503,29.304,-5.079,15.629,22.271,17.192,44.151,-7.033,2.344,26.96,36.337,5.079,-11.331,33.211,6.642,-21.88,-32.821,57.827,17.973,5.079
35.556,5.079,19.927,14.066,51.966,-0.391,5.47,18.364,43.761,33.602,2.735,-5.47,37.9,23.443,15.238,-1.563,20.708,7.424,-19.145,-7.424,10.549,13.675,15.238
48.059,8.205,18.364,14.457,71.111,0.391,3.907,13.675,57.045,32.43,10.94,-17.192,44.542,21.88,20.317,-1.172,14.457,11.331,-17.582,0.391,1.563,8.596,20.317
42.198,1.954,16.02,15.629,65.25,0,4.689,7.033,55.873,32.039,14.066,0.391,54.701,3.126,23.834,21.88,9.377,17.192,-15.238,19.145,-9.768,3.907,23.834
15.629,0.391,30.867,18.755,36.728,-2.735,9.377,22.662,52.357,34.383,12.112,20.708,57.436,-5.079,25.006,42.979,7.424,19.536,-30.085,15.238,-8.205,5.861,25.006
16.02,0.391,16.801,16.801,36.728,-13.675,6.642,20.708,32.039,35.165,3.516,4.689,31.258,8.987,16.41,19.536,4.689,9.768,-16.02,-1.954,14.066,10.549,16.41
1.172,8.987,21.88,2.344,26.96,-15.629,7.814,16.02,29.304,33.211,-0.781,-3.907,27.741,12.503,8.987,8.596,4.689,7.424,-21.099,-19.927,31.648,12.112,8.987
-3.126,4.689,16.801,5.861,19.145,-13.284,5.079,13.284,30.867,30.867,-0.391,3.126,35.165,1.954,9.377,17.973,1.954,7.424,-16.02,-8.596,23.443,8.205,9.377
5.079,-1.172,3.516,0.391,17.192,-12.894,0.391,3.516,17.582,28.132,-1.954,6.252,26.569,3.516,3.907,17.192,-3.516,5.079,-2.735,-3.126,19.536,9.377,3.907
10.549,3.907,21.099,-5.079,22.271,-10.94,2.735,16.02,16.41,26.569,3.126,8.596,26.569,8.596,9.768,11.722,-5.47,9.768,-20.317,-13.675,23.443,10.159,9.768
30.085,3.907,20.708,-8.596,37.118,-3.907,0.781,12.112,17.973,23.053,14.457,7.033,30.476,3.516,19.927,10.94,-7.033,14.847,-19.927,-2.344,5.861,2.735,19.927
37.509,-7.033,13.675,-4.298,35.556,1.563,-9.377,12.112,20.317,13.284,16.02,4.689,30.476,6.252,8.987,10.159,-10.94,12.894,-12.894,12.503,-4.689,0.781,8.987
20.708,-1.954,19.536,-9.377,21.099,-3.907,-8.205,19.536,17.973,6.642,12.894,7.424,27.741,15.238,-1.954,6.252,-10.94,8.987,-18.755,-6.252,10.159,4.298,-1.954
9.768,-1.563,19.145,-8.205,13.284,-15.629,-3.126,24.225,8.987,2.344,7.033,12.894,22.271,21.099,-11.331,1.172,-8.205,5.47,-18.364,-15.629,22.662,7.424,-11.331
3.516,-14.066,7.033,6.252,3.907,-39.463,-2.735,42.198,-7.033,-0.781,-14.847,19.536,3.516,34.383,-25.006,-15.238,-11.331,0,-6.252,-30.476,44.151,16.801,-25.006
2.735,-2.735,25.397,-14.066,0.391,-41.026,16.41,36.337,-7.424,5.079,-5.47,-7.033,3.907,45.324,-17.582,-44.933,-2.344,0.781,-24.615,-55.482,66.032,18.755,-17.582
0.391,2.344,15.238,-30.867,-8.596,-29.304,13.284,13.284,1.172,7.814,6.252,-17.582,25.397,27.35,-10.94,-41.807,-0.391,7.424,-14.457,-41.807,41.026,8.205,-10.94
2.344,-15.238,5.47,-30.867,-18.755,-16.41,-3.907,3.126,0.391,3.126,13.284,-7.424,35.946,-2.735,-8.596,-12.503,-8.987,7.814,-4.689,0.391,-8.205,-2.735,-8.596
-7.814,-10.94,3.126,-38.681,-31.258,-7.033,-14.457,-2.344,-5.47,4.689,21.099,-28.523,31.258,-3.126,-10.549,-25.397,-8.596,5.47,-2.344,3.126,-19.927,-6.642,-10.549
-2.735,-3.907,1.954,-39.853,-20.708,-4.689,-22.271,2.735,-20.317,2.735,19.536,-35.556,18.755,-5.079,-14.847,-30.085,-7.033,4.298,-1.172,0.391,-23.834,-9.377,-14.847
30.867,-6.642,0.391,-25.006,16.02,-7.814,-22.662,12.894,-13.675,2.735,11.331,-10.94,36.337,-15.629,-21.88,-8.205,-5.079,3.126,0.391,12.112,-19.145,-15.238,-21.88
44.933,7.424,11.331,-23.834,40.244,-4.298,-14.457,17.582,1.172,0,8.987,-7.814,47.668,-14.847,-24.615,-4.298,-2.344,5.47,-10.549,-5.079,1.563,-13.675,-24.615
58.608,22.271,7.033,-28.132,57.436,0.391,-10.94,12.894,14.457,-3.907,6.642,-23.053,41.026,-9.377,-14.457,-20.708,0.391,1.954,-6.252,-25.397,0.391,-8.596,-14.457
55.092,17.973,-0.391,-28.523,51.575,0.391,-14.457,7.033,27.741,-5.079,1.954,-23.053,42.589,-6.252,-11.722,-21.49,0.391,-1.954,1.172,-21.49,-16.801,-3.516,-11.722
43.761,12.503,2.344,-25.788,45.324,0.781,-17.192,4.298,12.894,-2.344,0.391,-19.536,30.085,-10.159,-11.722,-14.847,0,-4.689,-1.563,-16.801,-14.457,-7.814,-11.722
19.536,15.238,5.079,-31.648,17.973,8.596,-10.94,-5.861,15.238,3.516,4.298,-24.225,31.648,-8.205,-6.252,-16.02,5.861,-5.47,-4.298,-18.364,-20.708,-5.861,-6.252
18.755,16.41,4.689,-33.602,10.159,25.397,-11.722,-16.41,31.258,5.861,9.377,-21.88,47.277,-12.112,2.344,-10.159,7.814,-2.735,-3.907,-11.331,-35.165,-5.861,2.344
22.662,21.49,2.735,-28.913,13.284,37.118,-12.894,-18.755,26.569,9.768,6.252,-9.768,44.151,-18.364,7.424,0.391,5.861,1.954,-1.954,-12.112,-38.681,-8.987,7.424
9.377,28.913,-1.172,-16.801,-3.907,42.979,-5.079,-12.503,13.675,16.801,-1.954,-8.987,28.132,-14.457,5.861,1.172,7.033,3.516,1.954,-28.132,-33.211,-3.126,5.861
12.503,30.867,-2.344,-18.364,-5.079,43.37,-0.781,-15.238,1.954,21.88,-12.894,-5.861,9.377,-7.814,10.94,-6.252,11.331,0.391,3.126,-39.463,-26.569,5.079,10.94
12.112,25.788,2.344,0.781,5.47,21.49,1.563,11.722,-16.02,29.695,-40.635,22.271,-14.457,12.503,3.907,-5.47,12.894,-8.596,-1.563,-66.422,18.755,12.503,3.907
1.563,27.741,15.238,-9.377,7.033,11.722,12.112,3.516,-9.768,32.821,-41.807,4.298,-11.722,25.788,-1.954,-24.615,17.192,-12.894,-14.457,-75.8,49.621,16.02,-1.954
1.563,36.728,20.317,-32.821,13.284,19.145,16.02,-23.053,18.755,31.648,-29.304,-29.695,4.689,23.443,9.768,-45.324,21.49,-11.331,-19.536,-72.283,35.556,14.457,9.768
29.695,38.291,7.424,-33.993,54.701,23.053,0.391,-37.118,38.291,24.615,-19.145,-9.768,24.615,-0.781,17.582,-6.642,11.722,-14.457,-6.642,-49.621,0.781,3.907,17.582
28.132,30.867,5.079,-41.026,57.827,25.397,-7.033,-51.575,35.946,21.49,-12.112,-8.596,28.523,-21.88,16.801,13.675,6.252,-17.973,-4.298,-32.821,-20.317,0.781,16.801
24.615,35.556,-7.033,-39.463,55.873,25.397,-14.457,-53.529,23.834,17.582,-9.377,-28.913,4.689,-20.708,19.927,0.391,4.298,-26.178,7.814,-36.337,-32.43,2.735,19.927
17.192,26.569,-0.781,-33.602,57.827,14.847,-22.271,-41.026,9.377,14.847,-15.629,-26.569,-15.238,-17.192,21.099,-6.252,2.735,-37.118,1.563,-37.509,-23.053,4.298,21.099
14.066,17.973,6.642,-32.821,51.575,12.112,-19.927,-36.728,17.973,9.768,-20.708,-13.284,4.298,-25.397,9.377,5.47,-0.391,-41.807,-5.861,-28.913,-12.503,1.954,9.377
26.96,21.099,18.755,-37.9,58.608,18.364,-12.894,-35.165,31.648,-0.391,-17.582,-16.801,23.443,-35.165,3.516,5.079,-0.391,-40.244,-17.973,-19.927,-8.596,-2.735,3.516
